prob_pred,prob_true,brier_score
0.061629051349754854,0.005847953216374269,0.21389636397361755
0.14419265265701808,0.023391812865497075,0.21389636397361755
0.233091098596068,0.029411764705882353,0.21389636397361755
0.3436569981059136,0.05847953216374269,0.21389636397361755
0.47996282804082013,0.09941520467836257,0.21389636397361755
0.5930775985998266,0.17647058823529413,0.21389636397361755
0.6874589201999687,0.19883040935672514,0.21389636397361755
0.7944231096066927,0.2222222222222222,0.21389636397361755
